par,timeframe,variante,contexto,n_treino,taxa_treino,p_bin_treino,exp_r_treino,p_r_treino,n_teste,taxa_teste,p_bin_teste,exp_r_teste,p_r_teste,breakeven,candidata_binaria,candidata_tradicional,aprovada_binaria,aprovada_tradicional
AUDUSD,H1,estrela@livre,a_favor,203,0.46798029556650245,0.9758946079040288,-0.11330049261083744,0.8795813823360386,136,0.4485294117647059,0.9821198343805074,-0.13970588235294118,0.8831837660336269,0.53475935828877,False,False,False,False
AUDUSD,H1,estrela@livre,contra,259,0.5173745173745173,0.7336768292338205,0.08461538461538462,0.17282439728530924,137,0.48905109489051096,0.8765286230427753,-0.021739130434782608,0.5716553670463351,0.53475935828877,False,False,False,False
AUDUSD,H1,tres_velas@livre,todos,291,0.46048109965635736,0.9952780304571243,-0.03754266211604096,0.6763939190283014,216,0.4351851851851852,0.9986447927006579,-0.18055555555555555,0.9755418844561002,0.53475935828877,False,False,False,False
AUDUSD,H1,tres_velas@livre,a_favor,183,0.453551912568306,0.9885079375957823,-0.03804347826086957,0.6431847761331366,131,0.4122137404580153,0.9981236614048506,-0.24427480916030533,0.9828311186524171,0.53475935828877,False,False,False,False
AUDUSD,H1,pinca@reversao,todos,306,0.5098039215686274,0.8244991558006691,0.049019607843137254,0.2750040423261337,237,0.45147679324894513,0.9957572924801057,-0.12658227848101267,0.9225268956321298,0.53475935828877,False,False,False,False
AUDUSD,H1,pinca@reversao,a_favor,152,0.5131578947368421,0.7311202220772659,0.06578947368421052,0.2871134067199735,119,0.453781512605042,0.9686185908012446,-0.14285714285714285,0.8727446489301018,0.53475935828877,False,False,False,False
AUDUSD,H1,pinca@reversao,contra,154,0.5064935064935064,0.7836499193751076,0.032467532467532464,0.38925004348370146,118,0.4491525423728814,0.9746794000955188,-0.11016949152542373,0.8068624546378504,0.53475935828877,False,False,False,False
AUDUSD,H1,pinca@rompimento,todos,318,0.4748427672955975,0.985938003447753,-0.09433962264150944,0.8882384719194181,234,0.4358974358974359,0.9990122858360103,-0.0425531914893617,0.6789877552056067,0.53475935828877,False,False,False,False
AUDUSD,H1,pinca@rompimento,a_favor,172,0.43023255813953487,0.9976137171561036,-0.14534883720930233,0.9188853027691127,115,0.4,0.998608807657672,-0.16521739130434782,0.9039407844060487,0.53475935828877,False,False,False,False
AUDUSD,H1,pinca@livre,todos,1129,0.4712134632418069,0.9999916133072829,-0.03618711385701677,0.8075128725826647,716,0.4553072625698324,0.9999912001916023,-0.13880227746956772,0.9968771439367089,0.53475935828877,False,False,False,False
AUDUSD,H1,pinca@livre,a_favor,573,0.4677137870855148,0.9994324298471158,0.03125,0.29957875043822096,336,0.41964285714285715,0.999990724318926,-0.18634669881489377,0.994634099649942,0.53475935828877,False,False,False,False
AUDUSD,H1,pinca@livre,contra,555,0.4756756756756757,0.9976668780372321,-0.10431654676258993,0.9630051299844103,380,0.4868421052631579,0.9726996619755006,-0.0968586387434555,0.9148515564875684,0.53475935828877,False,False,False,False
AUDUSD,H1,doji_alta@reversao,todos,367,0.5149863760217984,0.7916349537690763,-0.008130081300813009,0.5439668077027409,270,0.5222222222222223,0.6826069203153964,-0.08888888888888889,0.8542175476801499,0.53475935828877,False,False,False,False
AUDUSD,H1,doji_alta@reversao,a_favor,200,0.52,0.6880916752963913,0.125,0.11307143078872998,155,0.45806451612903226,0.9768405453235622,-0.2838709677419355,0.9967071278847909,0.53475935828877,False,False,False,False
AUDUSD,H1,doji_alta@reversao,contra,167,0.5089820359281437,0.7721827426961477,-0.16568047337278108,0.9439921523119547,115,0.6086956521739131,0.06677979003483231,0.17391304347826086,0.10364576209939953,0.53475935828877,False,False,False,False
AUDUSD,H1,doji_alta@rompimento,todos,351,0.4672364672364672,0.9951475206262858,-0.06837606837606838,0.8212921867675916,305,0.4721311475409836,0.9876900948962727,0.08196721311475409,0.16097640979033115,0.53475935828877,False,False,False,False
AUDUSD,H1,doji_alta@rompimento,a_favor,182,0.4065934065934066,0.9997996987222342,-0.14285714285714285,0.9210648462103191,137,0.41605839416058393,0.9979437056549425,-0.058394160583941604,0.6872374660260318,0.53475935828877,False,False,False,False
AUDUSD,H1,doji_alta@rompimento,contra,169,0.5325443786982249,0.5542995118584586,0.011834319526627219,0.45700382626163294,168,0.5178571428571429,0.6976611006885813,0.19642857142857142,0.04291511560096589,0.53475935828877,False,False,False,False
AUDUSD,H1,doji_alta@livre,todos,1313,0.511043412033511,0.959893581683905,0.00530705079605762,0.44589816850023944,849,0.46054181389870436,0.9999935940004759,-0.18823529411764706,0.9999787738515025,0.53475935828877,False,False,False,False
AUDUSD,H1,doji_alta@livre,a_favor,631,0.49128367670364503,0.9870231046116535,0.02047244094488189,0.3584795280264376,426,0.460093896713615,0.9991368723538544,-0.24824355971896955,0.9999526194702765,0.53475935828877,False,False,False,False
AUDUSD,H1,doji_alta@livre,contra,680,0.5294117647058824,0.625053335115064,-0.005865102639296188,0.5431395275428414,423,0.46099290780141844,0.9989855358651154,-0.1276595744680851,0.9725451775606934,0.53475935828877,False,False,False,False
AUDUSD,H1,doji_baixa@reversao,todos,351,0.5327635327635327,0.5515827339062993,-0.03418803418803419,0.6757773401071626,305,0.5278688524590164,0.6178335396885741,-0.01639344262295082,0.5803486279219165,0.53475935828877,False,False,False,False
AUDUSD,H1,doji_baixa@reversao,a_favor,169,0.46745562130177515,0.9663133889444366,-0.04142011834319527,0.6491876875608926,168,0.48214285714285715,0.9255542544671548,-0.07142857142857142,0.7466948750681294,0.53475935828877,False,False,False,False
AUDUSD,H1,doji_baixa@reversao,contra,182,0.5934065934065934,0.06487824108159118,-0.027472527472527472,0.6036575979723056,137,0.583941605839416,0.14256864691980048,0.051094890510948905,0.338914897488929,0.53475935828877,False,False,False,False
AUDUSD,H1,doji_baixa@rompimento,todos,367,0.48501362397820164,0.9750459705562802,-0.14634146341463414,0.9806108655008638,270,0.4777777777777778,0.9735608294444382,-0.044444444444444446,0.6987860928369711,0.53475935828877,False,False,False,False
AUDUSD,H1,doji_baixa@rompimento,a_favor,167,0.49101796407185627,0.8869154555752745,-0.1301775147928994,0.8915664554930424,115,0.391304347826087,0.9992611653928737,-0.1391304347826087,0.8620178766034936,0.53475935828877,False,False,False,False
AUDUSD,H1,doji_baixa@rompimento,contra,200,0.48,0.9475868404913811,-0.16,0.9523101198308439,155,0.5419354838709678,0.46148460122883833,0.025806451612903226,0.411122974303498,0.53475935828877,False,False,False,False
AUDUSD,H1,doji_baixa@livre,todos,1313,0.48895658796648894,0.9995969552828092,-0.12206216830932524,0.9994013360995797,849,0.5394581861012956,0.405431818346273,0.17529411764705882,0.000256018027123097,0.53475935828877,False,False,False,False
AUDUSD,H1,doji_baixa@livre,a_favor,680,0.47058823529411764,0.9996484102833532,-0.10703812316715543,0.9789508362102491,423,0.5390070921985816,0.4501537952882023,0.11347517730496454,0.0542511661738242,0.53475935828877,False,False,False,False
