par,timeframe,variante,contexto,n_treino,taxa_treino,p_bin_treino,exp_r_treino,p_r_treino,n_teste,taxa_teste,p_bin_teste,exp_r_teste,p_r_teste,breakeven,candidata_binaria,candidata_tradicional,aprovada_binaria,aprovada_tradicional
GBPUSD,H4,cruzamento_emas@livre,contra,330,0.49393939393939396,0.938295580161755,0.0,0.5,225,0.49333333333333335,0.9052162158280772,-0.12,0.9050576262164769,0.53475935828877,False,False,False,False
GBPUSD,H4,rsi_extremo@livre,todos,424,0.4834905660377358,0.9847139773852485,-0.06823529411764706,0.8439748845130619,221,0.5158371040723982,0.7363693325638984,0.09954751131221719,0.15408763706924522,0.53475935828877,False,False,False,False
GBPUSD,H4,rsi_extremo@livre,contra,413,0.4891041162227603,0.9717705891458192,-0.06521739130434782,0.8296524427377009,217,0.5207373271889401,0.6855358140110661,0.11981566820276497,0.11311749504358697,0.53475935828877,False,False,False,False
GBPUSD,H4,divergencia_rsi@livre,todos,282,0.4929078014184397,0.9288967435891824,-0.031914893617021274,0.6484209937504011,174,0.47126436781609193,0.9602212924800857,0.0,0.5,0.53475935828877,False,False,False,False
GBPUSD,H4,divergencia_rsi@livre,contra,227,0.47577092511013214,0.9675732189849465,-0.07488986784140969,0.7913520398168071,130,0.49230769230769234,0.8550071668341557,0.06153846153846154,0.31345677141518913,0.53475935828877,False,False,False,False
GBPUSD,H4,engolfo+rompimento,todos,240,0.475,0.9724788109189011,-0.029045643153526972,0.6255975393512276,216,0.49074074074074076,0.9137660255630891,0.1388888888888889,0.08165485885950916,0.53475935828877,False,False,False,False
GBPUSD,H4,engolfo+rompimento,a_favor,180,0.4444444444444444,0.9938076516152172,-0.06666666666666667,0.7392229584554071,159,0.5283018867924528,0.5965244165625528,0.24528301886792453,0.019305094052394924,0.53475935828877,False,False,False,False
GBPUSD,H4,rompimento+cruzamento_emas,todos,353,0.49008498583569404,0.9585832863485793,0.028089887640449437,0.3551650054814904,237,0.4767932489451477,0.9679953382642796,0.0379746835443038,0.34153078687216415,0.53475935828877,False,False,False,False
GBPUSD,H4,rompimento+cruzamento_emas,contra,257,0.4785992217898833,0.9689399013079193,-0.08494208494208494,0.8379077687116356,167,0.46706586826347307,0.966324450421894,-0.0658682634730539,0.7289515321801856,0.53475935828877,False,False,False,False
NZDUSD,H4,engolfo@reversao,todos,151,0.4503311258278146,0.9845747042038537,-0.2549019607843137,0.9917489297494618,194,0.4690721649484536,0.971545693351012,-0.13402061855670103,0.9138000778690086,0.53475935828877,False,False,False,False
NZDUSD,H4,engolfo@rompimento,todos,157,0.4713375796178344,0.9526854492207827,0.012738853503184714,0.4554225717489096,173,0.4913294797687861,0.8889323887704071,-0.046242774566473986,0.6676276103942098,0.53475935828877,False,False,False,False
NZDUSD,H4,engolfo@livre,todos,483,0.5300207039337475,0.600773801909523,0.07231404958677685,0.13476960127180354,752,0.5053191489361702,0.9509337522095422,0.017287234042553192,0.3693966165612182,0.53475935828877,False,False,False,False
NZDUSD,H4,engolfo@livre,a_favor,221,0.5610859728506787,0.23689695050340995,0.06756756756756757,0.24253938695386834,366,0.5109289617486339,0.8330982680524154,0.04918032786885246,0.2558757572443651,0.53475935828877,False,False,False,False
NZDUSD,H4,engolfo@livre,contra,261,0.5019157088122606,0.8698215095145287,0.06896551724137931,0.21981655520430193,386,0.5,0.9220904771576783,-0.012953367875647668,0.571499193095345,0.53475935828877,False,False,False,False
NZDUSD,H4,pin_bar@livre,todos,320,0.446875,0.9993214422612006,-0.2755417956656347,0.9999290195466836,360,0.5222222222222223,0.7021279266847624,0.051165083435603505,0.24915999659109736,0.53475935828877,False,False,False,False
NZDUSD,H4,pin_bar@livre,a_favor,183,0.44808743169398907,0.9922771566110749,-0.34782608695652173,0.9999025026362471,176,0.5,0.8413617438128737,0.03977272727272727,0.35645887539755705,0.53475935828877,False,False,False,False
NZDUSD,H4,marubozu@livre,todos,159,0.49056603773584906,0.8841892429066782,0.03773584905660377,0.3700140526172658,214,0.3925233644859813,0.9999888874980082,-0.22897196261682243,0.9942479428672453,0.53475935828877,False,False,False,False
