par,timeframe,variante,contexto,n_treino,taxa_treino,p_bin_treino,exp_r_treino,p_r_treino,n_teste,taxa_teste,p_bin_teste,exp_r_teste,p_r_teste,breakeven,candidata_binaria,candidata_tradicional,aprovada_binaria,aprovada_tradicional
EURUSD,H1,cruzamento_emas@livre,todos,608,0.5115131578947368,0.8828796652932136,-0.024630541871921183,0.667119396433311,689,0.49782293178519593,0.9761529295492629,-0.05079825834542816,0.8300428496164977,0.53475935828877,False,False,False,False
EURUSD,H1,cruzamento_emas@livre,a_favor,213,0.568075117370892,0.18252673837533762,0.09345794392523364,0.1729479360902011,250,0.516,0.7449785157372962,-0.004,0.517799595339075,0.53475935828877,False,False,False,False
EURUSD,H1,cruzamento_emas@livre,contra,393,0.48091603053435117,0.9856604904507392,-0.0916030534351145,0.9054876208167716,439,0.4874715261958998,0.9789216549862556,-0.0774487471526196,0.8788466296327122,0.53475935828877,False,False,False,False
EURUSD,H1,rsi_extremo@livre,todos,455,0.4901098901098901,0.9746710800026158,-0.10262008733624454,0.9445285097602254,473,0.5200845665961945,0.7537863193858213,-0.08421052631578947,0.9074343121998126,0.53475935828877,False,False,False,False
EURUSD,H1,rsi_extremo@livre,contra,443,0.48758465011286684,0.9791250457535108,-0.11210762331838565,0.9575637077262431,454,0.5110132158590308,0.8557277750686371,-0.09210526315789473,0.9226571732587898,0.53475935828877,False,False,False,False
EURUSD,H1,divergencia_rsi@livre,todos,351,0.5413105413105413,0.42413644260050626,-0.07692307692307693,0.8503201068192847,346,0.5115606936416185,0.821000715299546,0.10115606936416185,0.09734251206890027,0.53475935828877,False,False,False,False
EURUSD,H1,divergencia_rsi@livre,contra,291,0.5154639175257731,0.7640007728333557,-0.15463917525773196,0.9740042731996177,276,0.5144927536231884,0.7691048345784296,0.14130434782608695,0.05439766889269667,0.53475935828877,False,False,False,False
EURUSD,H1,engolfo+marubozu,todos,257,0.4163424124513619,0.9999446353409674,-0.11627906976744186,0.9129761876941487,260,0.5192307692307693,0.7139714369518788,-0.022988505747126436,0.6038761658162228,0.53475935828877,False,False,False,False
EURUSD,H1,engolfo+pinca,todos,237,0.48945147679324896,0.9281813925905569,-0.13389121338912133,0.9350036998897903,262,0.5381679389312977,0.4811636978135487,0.09923664122137404,0.13419738332614975,0.53475935828877,False,False,False,False
EURUSD,H1,engolfo+rompimento,todos,372,0.4731182795698925,0.9924979910857659,0.00267379679144385,0.48545543171898714,439,0.5011389521640092,0.9277414453728404,0.03189066059225513,0.31988804429335316,0.53475935828877,False,False,False,False
EURUSD,H1,engolfo+rompimento,a_favor,268,0.48134328358208955,0.9650408985893341,0.007462686567164179,0.46573911029377507,286,0.486013986013986,0.9563956171987529,0.05944055944055944,0.24229663018656641,0.53475935828877,False,False,False,False
EURUSD,H1,engolfo+rsi_extremo,todos,192,0.5208333333333334,0.6773771109484217,-0.02072538860103627,0.5807733792424554,182,0.510989010989011,0.7635899313547934,-0.01098901098901099,0.5416872696794232,0.53475935828877,False,False,False,False
EURUSD,H1,engolfo+rsi_extremo,contra,187,0.5187165775401069,0.6964499255028154,-0.0425531914893617,0.6610969339473021,178,0.5056179775280899,0.8037172193852502,-0.02247191011235955,0.5840691525056094,0.53475935828877,False,False,False,False
EURUSD,H1,marubozu+rompimento,todos,178,0.4157303370786517,0.9994367867988472,-0.061452513966480445,0.7218410742393271,214,0.4953271028037383,0.889610342820834,-0.07476635514018691,0.7840862776086657,0.53475935828877,False,False,False,False
EURUSD,H1,tres_velas+rompimento,todos,236,0.4915254237288136,0.9186208161414098,-0.03389830508474576,0.6444067591368763,297,0.4511784511784512,0.9983693793067538,-0.15151515151515152,0.972677516717766,0.53475935828877,False,False,False,False
EURUSD,H1,tres_velas+rompimento,a_favor,168,0.4583333333333333,0.9803405812459108,-0.08928571428571429,0.7979569935266443,223,0.47533632286995514,0.967416024384354,-0.16591928251121077,0.9663953599230632,0.53475935828877,False,False,False,False
EURUSD,H1,rompimento+cruzamento_emas,todos,469,0.5053304904051172,0.9071486036805267,0.059574468085106386,0.18435173489840867,539,0.45083487940630795,0.9999598994500188,-0.09778597785977859,0.9505704467617951,0.53475935828877,False,False,False,False
EURUSD,H1,rompimento+cruzamento_emas,a_favor,154,0.564935064935065,0.2518308012319518,0.3246753246753247,0.003903884622694576,188,0.4627659574468085,0.9797998407929892,-0.06842105263157895,0.7505818719766484,0.53475935828877,False,True,False,False
EURUSD,H1,rompimento+cruzamento_emas,contra,315,0.47619047619047616,0.9837359845100982,-0.06962025316455696,0.8130512866250843,351,0.4444444444444444,0.9997104731093605,-0.11363636363636363,0.9396272774607055,0.53475935828877,False,False,False,False
