par,timeframe,padrao,direcao,sessao,contexto,ocorrencias,taxa_acerto,ic_inf,ic_sup,breakeven,p_binaria,taxa_treino,taxa_teste,r_treino,r_teste,p_treino,p_teste,p_bin_treino,p_bin_teste,periodos_ok,expectativa_r,r_ic_inf,r_ic_sup,p_tradicional,aprovado_binaria,aprovado_tradicional,margem_breakeven,estavel_binaria,estavel_tradicional,borda_binaria,borda_tradicional
AUDUSD,H1,harami,alta,londres,contra,230,0.46956521739130436,0.4060969254800542,0.5340334514402552,0.53475935828877,0.9796127044321848,0.4925373134328358,0.4375,-0.08208955223880597,-0.18963556514083174,0.7526691449408269,0.9177460534044707,0.8568552019172486,0.9778325578008665,True,-0.1272495663145484,-0.29608073514571726,0.05456861550363343,0.9213349883577847,False,False,-0.06519414089746561,False,False,False,False
GBPUSD,M15,harami,baixa,asia,a_favor,1079,0.4976830398517145,0.4679108262055857,0.5274716926670797,0.53475935828877,0.9932362120251257,0.49538461538461537,0.5011655011655012,-0.14678899082568808,-0.0979020979020979,0.9971312886105166,0.9291617301875976,0.9798099783126104,0.925416288493069,True,-0.12742382271468145,-0.20505540166204975,-0.038781163434903045,0.9989259188205277,False,False,-0.037076318437055444,False,False,False,False
AUDUSD,M5,engolfo,baixa,londres_ny,contra,3487,0.4981359334671637,0.48155166560095247,0.5147243039171845,0.53475935828877,0.9999931174201089,0.49507389162561577,0.5024021962937543,-0.15446625282670737,-0.08997334783351268,0.9999998822500433,0.9938366879548234,0.9998424867523661,0.9937903234155653,True,-0.12746453983636896,-0.17027138287587124,-0.08331260517087069,0.9999999853653766,False,False,-0.03662342482160624,False,False,False,False
AUDUSD,M5,pinca,alta,asia,a_favor,2794,0.48639942734430924,0.4678978854356548,0.5049383166442034,0.53475935828877,0.9999998600866284,0.48548199767711964,0.4878731343283582,-0.14285714285714285,-0.10303587856485741,0.9999944747455901,0.9932105603290231,0.9999808955473062,0.9990462394152783,True,-0.12759957701797672,-0.17835741980965808,-0.07895664434261544,0.9999996760538583,False,False,-0.04835993094446073,False,False,False,False
USDCHF,M5,piercing_nuvem,baixa,ny,contra,246,0.4634146341463415,0.402141624842025,0.5258126863240886,0.53475935828877,0.9893976982334499,0.45,0.4811320754716981,-0.1466664021495047,-0.102803738317757,0.9007813844570576,0.7786655056048534,0.9818224349057675,0.8856486942273527,True,-0.12781778757120346,-0.30120481927710846,0.03619679846227993,0.9300623778636424,False,False,-0.07134472414242848,False,False,False,False
GBPUSD,M5,marubozu,alta,londres_ny,a_favor,2093,0.47634973721930246,0.4550159145741448,0.4977702154484466,0.53475935828877,0.9999999608705663,0.4650780608052588,0.4920091324200913,-0.1566504382945776,-0.08770885503040396,0.9999745245385384,0.9700682694333367,0.999999507676161,0.9948792678302141,True,-0.12784832247271039,-0.18488254300502974,-0.06938587835839401,0.9999913048408593,False,False,-0.05840962106946751,False,False,False,False
USDJPY,M5,harami,alta,pos_ny,contra,1330,0.5180451127819549,0.4911777734404999,0.5448085123977277,0.53475935828877,0.8942114011673421,0.5258215962441315,0.50418410041841,-0.10660486674391657,-0.16597510373443983,0.9886185351693786,0.9964982167649697,0.711539764093449,0.9170175404292729,True,-0.12788104089219332,-0.19479553903345725,-0.05427509293680297,0.9997018459354003,False,False,-0.016714245506815106,False,False,False,False
USDCHF,M5,inside_bar,baixa,londres_ny,contra,8458,0.5017734689051785,0.49111939407609,0.512425933515545,0.53475935828877,0.9999999994209108,0.5093559188497144,0.4903874593315587,-0.11991787550564795,-0.14004015602154737,0.9999999998336563,0.9999999991153515,0.9998635406216946,0.9999998907462457,True,-0.1279663160776349,-0.15644040257839079,-0.09940995097111266,1.0,False,False,-0.03298588938359148,False,False,False,False
USDCAD,M15,pin_bar,alta,pos_ny,contra,284,0.4647887323943662,0.4076382514873799,0.5228790545256546,0.53475935828877,0.9922459893475072,0.4772727272727273,0.4444444444444444,-0.1404494382022472,-0.10810810810810811,0.914964612993312,0.7949575580570837,0.9455323621141469,0.975928529863695,True,-0.12802768166089964,-0.2837370242214533,0.03806228373702422,0.9440952801949548,False,False,-0.06997062589440378,False,False,False,False
AUDUSD,M15,inside_bar,alta,londres_ny,a_favor,2829,0.487451396253093,0.4690619502962568,0.5058748751378225,0.53475935828877,0.9999997864356311,0.4807916181606519,0.4977497749774977,-0.12640349209227827,-0.13059033989266547,0.9999405771845821,0.9993099152775421,0.9999966379863039,0.9938002649740965,True,-0.1280470650700988,-0.17863519709257067,-0.07748526731728982,0.9999997205659997,False,False,-0.047307962035677,False,False,False,False
USDJPY,M5,marubozu,alta,asia,contra,3396,0.4905771495877503,0.4737838335080099,0.507391759302662,0.53475935828877,0.999999884294823,0.48447488584474885,0.5016583747927031,-0.20089686098654708,0.004914004914004914,0.9999999999994226,0.45176881855385886,0.9999988908266868,0.9901291403303596,True,-0.12807881773399016,-0.17415241958852506,-0.08372210953346867,0.9999999820776855,False,False,-0.04418220870101969,False,False,False,False
GBPUSD,M15,tres_velas,baixa,londres,contra,318,0.44025157232704404,0.3867257388153682,0.4952037051436503,0.53475935828877,0.9996989730247218,0.42473118279569894,0.4621212121212121,-0.23404255319148937,0.022727272727272728,0.99232774930279,0.42757037812705045,0.9989623002167384,0.9606676803162509,True,-0.128125,-0.278125,0.0125,0.953029687145089,False,False,-0.09450778596172593,False,False,False,False
AUDUSD,M15,pin_bar,alta,londres_ny,a_favor,551,0.4791288566243194,0.4377055072253602,0.5208412097973978,0.53475935828877,0.9960598253565289,0.4875,0.4675324675324675,-0.11764705882352941,-0.14285714285714285,0.9382637149306069,0.9443600009799704,0.9598723174578955,0.9826474392519355,True,-0.12815884476534295,-0.23659747292418748,-0.019855595667870037,0.9863313082124682,False,False,-0.05563050166445055,False,False,False,False
AUDUSD,M5,harami,alta,londres,contra,2494,0.5056134723336007,0.48599796653932215,0.525211712081842,0.53475935828877,0.9983345596502634,0.5105680317040951,0.49795918367346936,-0.1378413524057217,-0.11370558375634518,0.9999640079259431,0.9953499661247717,0.9720362834323837,0.9903384439735569,True,-0.12841854934601665,-0.18195600475624252,-0.07607015457788363,0.999998843948871,False,False,-0.029145885955169315,False,False,False,False
USDCHF,M5,inside_bar,alta,londres,contra,10148,0.5116279069767442,0.50189988079349,0.5213471331553878,0.53475935828877,0.9999985490345576,0.5197080291970803,0.4991212653778559,-0.1287223823246878,-0.1286709805873569,0.9999999999999541,0.999999998845238,0.9913637386274498,0.9999969050253761,True,-0.12870226032735776,-0.15501510132501947,-0.10356586126266562,1.0,False,False,-0.023131451312025764,False,False,False,False
USDCAD,M15,marubozu,baixa,asia,a_favor,994,0.4738430583501006,0.44296282109627877,0.5049246919546856,0.53475935828877,0.9999470044156359,0.4686971235194585,0.4813895781637717,-0.19095477386934673,-0.037037037037037035,0.9997513470519039,0.70232599014349,0.9994355774393071,0.9859264702648869,True,-0.12874251497005987,-0.20958083832335328,-0.041916167664670656,0.9985752384262784,False,False,-0.06091629993866937,False,False,False,False
USDJPY,M5,inside_bar,baixa,londres,a_favor,10108,0.47457459438068855,0.4648513826766901,0.48431712415827116,0.53475935828877,1.0,0.47861289336999696,0.46715328467153283,-0.17233594220349188,-0.04830232452529653,1.0,0.9809076458764274,1.0,0.9999999999999997,True,-0.1288024081292752,-0.15541796974704353,-0.10353997814794227,1.0,False,False,-0.06018476390808142,False,False,False,False
USDCAD,M15,engolfo,alta,asia,a_favor,1784,0.4758968609865471,0.45279873134874143,0.49909856940144487,0.53475935828877,0.9999997142484368,0.4725490196078431,0.4803664921465969,-0.15377081292850148,-0.09610389610389611,0.9998555886801007,0.9733921324344205,0.999969471004374,0.9988414394047703,True,-0.12897822445561138,-0.19095477386934673,-0.06700167504187604,0.9999680215287157,False,False,-0.05886249730222287,False,False,False,False
USDJPY,M15,harami,baixa,asia,a_favor,1081,0.486586493987049,0.45689137472943364,0.516376608565079,0.53475935828877,0.9993167429897913,0.48409405255878285,0.49162011173184356,-0.07977991746905089,-0.22905027932960895,0.9396712583328286,0.9994703354697584,0.9971531085651686,0.95428130181328,True,-0.12903225806451613,-0.20928571428571416,-0.04884792626728111,0.9990711005016395,False,False,-0.04817286430172096,False,False,False,False
USDCHF,M15,inside_bar,alta,londres_ny,a_favor,3076,0.5074772431729518,0.48981138478746944,0.5251244489608085,0.53475935828877,0.9988514079476478,0.5141635489043292,0.4970954356846473,-0.10207336523125997,-0.1710283944101802,0.9993513073842324,0.9999951158982496,0.9647128288391494,0.9959415158007734,True,-0.1290935706515158,-0.1752504083577701,-0.08069875025665987,0.999999928533745,False,False,-0.02728211511581813,False,False,False,False
USDJPY,M5,marubozu,baixa,ny,contra,2931,0.46980552712384854,0.451788553483736,0.48790154477761155,0.53475935828877,0.9999999999991522,0.4853579175704989,0.44342226310947563,-0.16702127659574467,-0.0653950953678474,0.999999960053995,0.9406040668870776,0.9999902446163896,0.9999999993159023,True,-0.1294867494129487,-0.17577993961757798,-0.08017443810801744,0.9999998887998478,False,False,-0.06495383116492143,False,False,False,False
USDJPY,M15,pin_bar,baixa,pos_ny,contra,417,0.45083932853717024,0.4037470169101357,0.4988291215841738,0.53475935828877,0.9997491919725844,0.4461538461538462,0.4585987261146497,-0.25,0.07006369426751592,0.9989157286557095,0.2717228756450197,0.9982652198575763,0.9767512933607101,True,-0.12949640287769784,-0.2589928057553957,0.0001798561151069322,0.9734666617848294,False,False,-0.08392002975159973,False,False,False,False
USDCHF,M15,harami,baixa,asia,contra,1118,0.4964221824686941,0.46717666041257766,0.525692207164834,0.53475935828877,0.9952985042414922,0.5021037868162693,0.48641975308641977,-0.1392757660167131,-0.11246943765281174,0.9969297550897759,0.9510699412422027,0.9628101269768047,0.9771384506337262,True,-0.129547471162378,-0.2068101153504879,-0.049689440993788817,0.9992761719003306,False,False,-0.0383371758200759,False,False,False,False
GBPUSD,M5,marubozu,alta,londres_ny,contra,1883,0.4838024429102496,0.4612866501317823,0.506384189559155,0.53475935828877,0.9999957039427025,0.484526967285588,0.48271276595744683,-0.14978002088208478,-0.0995919899359135,0.9999037152063209,0.97654894482809,0.9996775545345746,0.9980988071398798,True,-0.12971012503231819,-0.18929452000970062,-0.06848186788438627,0.9999825470163455,False,False,-0.05095691537852037,False,False,False,False
AUDUSD,M15,pin_bar,baixa,londres_ny,contra,617,0.46353322528363045,0.4245326155467259,0.5029851116271667,0.53475935828877,0.9998295435595951,0.4713541666666667,0.45064377682403434,-0.2230769230769231,0.02564102564102564,0.9995530503930066,0.39176298207633337,0.9944366930562101,0.9958104308462049,True,-0.12980769230769232,-0.23557692307692307,-0.02403846153846154,0.9911923921966113,False,False,-0.07122613300513952,False,False,False,False
EURUSD,H1,inside_bar,alta,pos_ny,contra,229,0.5065502183406113,0.4422249637294096,0.570659339672547,0.53475935828877,0.8218030712775335,0.5210084033613446,0.4909090909090909,-0.14285714285714285,-0.11607142857142858,0.8727446489301018,0.8134133204827754,0.6532843566913196,0.8455588883418942,True,-0.12987012987012986,-0.2987012987012987,0.05194805194805195,0.9253409671030597,False,False,-0.028209139948158657,False,False,False,False
USDJPY,H1,rompimento,baixa,londres_ny,a_favor,600,0.44666666666666666,0.40735189244428327,0.48666002233051153,0.53475935828877,0.999993522902816,0.4688995215311005,0.3956043956043956,-0.08133971291866028,-0.24175824175824176,0.8848256994537169,0.9932493253217859,0.996971997494023,0.9999381304557514,True,-0.13,-0.235,-0.025,0.9901229674868602,False,False,-0.08809269162210331,False,False,False,False
USDCAD,H1,engolfo,alta,asia,contra,299,0.4882943143812709,0.43214480743393086,0.5447407879952453,0.53475935828877,0.9522645781566361,0.4419889502762431,0.559322033898305,-0.25824175824175827,0.06779661016949153,0.996029861340921,0.305317371290919,0.9949694275927361,0.32972709668983036,True,-0.13,-0.29,0.02,0.9501377852264796,False,False,-0.04646504390749906,False,False,False,False
USDJPY,M15,cruzamento_emas,alta,asia,a_favor,664,0.4352409638554217,0.39800988167218043,0.4732170407296382,0.53475935828877,0.9999998852451281,0.40710382513661203,0.4697986577181208,-0.21739130434782608,-0.023255813953488372,0.9991496809496376,0.6126665808053726,0.999999622496245,0.9893685358116858,True,-0.13004484304932734,-0.23318385650224216,-0.026905829596412557,0.993102783825287,False,False,-0.09951839443334826,False,False,False,False
USDJPY,M15,marubozu,baixa,ny,a_favor,566,0.42579505300353354,0.3856941885372062,0.4668963895968579,0.53475935828877,0.9999999170642523,0.4194373401534527,0.44,-0.1700507614213198,-0.04,0.9937970453125066,0.6466972126671939,0.9999980685478075,0.9951448414310028,True,-0.13005272407732865,-0.24077328646748683,-0.014059753954305799,0.9884196359807937,False,False,-0.10896430528523643,False,False,False,False
EURUSD,M15,engolfo,alta,ny,a_favor,503,0.4831013916500994,0.4397248144115722,0.5267341251559304,0.53475935828877,0.9909727192580682,0.5042016806722689,0.4641509433962264,-0.06639004149377593,-0.18796992481203006,0.7701369772775079,0.9887612854808224,0.8437727972557507,0.9909329060528007,True,-0.1301775147928994,-0.24260355029585798,-0.011834319526627219,0.9840348437467503,False,False,-0.05165796663867056,False,False,False,False
AUDUSD,H1,doji,alta,ny,a_favor,337,0.42729970326409494,0.3755954429129742,0.480642703204757,0.53475935828877,0.9999690520796297,0.43457943925233644,0.4146341463414634,-0.023255813953488372,-0.3170731707317073,0.5954956075243361,0.9968879981916489,0.9986646703247942,0.9971089548714469,True,-0.1301775147928994,-0.28106508875739644,0.020710059171597635,0.9599681274448268,False,False,-0.10745965502467503,False,False,False,False
GBPUSD,M5,marubozu,baixa,londres,contra,2583,0.4843205574912892,0.46508545652013566,0.5036022263976544,0.53475935828877,0.9999998709053689,0.48316831683168315,0.4859550561797753,-0.14032786885245901,-0.11584800741427248,0.9999717759624273,0.9972427337741516,0.9999739392178318,0.9993678789296887,True,-0.13018433179723501,-0.18317972350230416,-0.0771889400921659,0.9999994360776435,False,False,-0.050438800797480754,False,False,False,False
USDCAD,M15,inside_bar,baixa,londres,a_favor,2967,0.49106841927873274,0.4731033024446504,0.5090566341475099,0.53475935828877,0.9999991376547908,0.4895374449339207,0.4934839270199826,-0.12876712328767123,-0.13246753246753246,0.9999719510926249,0.9995165040306876,0.9999481857350488,0.9976988303423734,True,-0.13020134228187918,-0.1795553691275167,-0.08389261744966443,0.9999999047660576,False,False,-0.04369093901003723,False,False,False,False
USDCHF,M5,tres_velas,alta,londres,a_favor,1181,0.47502116850127013,0.4466675550705437,0.503536753226767,0.53475935828877,0.9999825458603067,0.48261474269819193,0.46320346320346323,-0.0718232044198895,-0.22103004291845493,0.9179232347923105,0.9998387198695965,0.9977216776191123,0.9991129138961314,True,-0.13025210084033614,-0.20336134453781513,-0.0546218487394958,0.9995015650563653,False,False,-0.05973818978749984,False,False,False,False
USDCAD,M5,cruzamento_emas,baixa,londres,a_favor,1325,0.4913207547169811,0.46446664984987485,0.5182250400824879,0.53475935828877,0.9992973670551719,0.5096277278562259,0.4652014652014652,-0.13087674714104194,-0.12956204379562045,0.9964183242592891,0.9867778682170278,0.9252732999414632,0.9995107119658216,True,-0.1303370786516854,-0.20674157303370785,-0.051685393258426963,0.999757381795297,False,False,-0.04343860357178886,False,False,False,False
USDCHF,M15,doji,alta,asia,a_favor,2153,0.4974454249883883,0.4763489608340681,0.5185509888330648,0.53475935828877,0.9997572996408222,0.5041825095057034,0.48687350835322196,-0.1707865168539326,-0.06761565836298933,0.9999981697803169,0.9210011254604049,0.987731504927175,0.9975242314269083,True,-0.13085399449035812,-0.18732782369146006,-0.0743801652892562,0.9999961886632528,False,False,-0.037313933300381685,False,False,False,False
AUDUSD,M5,pin_bar,baixa,londres_ny,contra,2032,0.4822834645669291,0.46061119231228925,0.5040225959976768,0.53475935828877,0.9999990213153254,0.4909090909090909,0.4680573663624511,-0.18538026862358364,-0.04015544041450777,0.9999996475812398,0.7870885247335881,0.9991864525856846,0.9999058249400626,True,-0.1308768328543048,-0.19057138606199933,-0.07108891306748229,0.9999932979126744,False,False,-0.05247589372184086,False,False,False,False
USDJPY,M15,pin_bar,alta,londres,a_favor,893,0.5072788353863382,0.474527572270585,0.5399677433419364,0.53475935828877,0.9534052431491828,0.5067698259187621,0.5079787234042553,-0.11089866156787763,-0.15873015873015872,0.9675239916900856,0.9886248698021594,0.9064835436407449,0.8627203875116315,True,-0.1309655937846837,-0.22086570477247502,-0.041065482796892344,0.9980098248437881,False,False,-0.027480522902431748,False,False,False,False
USDCAD,M5,marubozu,alta,londres,contra,2720,0.48970588235294116,0.4709473324094962,0.5084934680751819,0.53475935828877,0.9999988415757325,0.49034267912772583,0.48878923766816146,-0.12407407407407407,-0.14095744680851063,0.9998698667431762,0.9997485079643965,0.9998333025400036,0.9990437696208765,True,-0.13100436681222707,-0.1812227074235808,-0.07860262008733625,0.9999997592297801,False,False,-0.04505347593582881,False,False,False,False
USDCHF,M5,rompimento,baixa,londres_ny,contra,2421,0.47377116893845517,0.45393900858259606,0.49368643326308814,0.53475935828877,0.9999999991662605,0.4726643598615917,0.47540983606557374,-0.12419200679936818,-0.14111675126903553,0.9997390029502558,0.9994323972991569,0.9999989899827,0.9999093875905352,True,-0.13102433192339372,-0.18184301873870673,-0.07510779502642839,0.9999989715617208,False,False,-0.0609881893503148,False,False,False,False
GBPUSD,M5,harami,alta,londres_ny,a_favor,1981,0.49268046441191315,0.4707004020670053,0.5146888591905507,0.53475935828877,0.9999192013877848,0.48406040268456374,0.5057034220532319,-0.16532518967968676,-0.0796296196242885,0.9999886148590548,0.9479826465823171,0.9997949038354444,0.9526189142816173,True,-0.13106417824618752,-0.18620074292950473,-0.06860074267108901,0.9999911879820401,False,False,-0.042078893876856815,False,False,False,False
USDJPY,M5,piercing_nuvem,alta,asia,a_favor,468,0.5021367521367521,0.45700485963853954,0.5472338522478614,0.53475935828877,0.9278976212517126,0.5130434782608696,0.49159663865546216,-0.1206896551724138,-0.14107883817427386,0.9097501683290493,0.9458253344565045,0.7663783614444846,0.9190937323561406,True,-0.13107822410147993,-0.25792811839323465,-0.010570824524312896,0.9815463042852743,False,False,-0.03262260615201784,False,False,False,False
USDJPY,M5,rompimento,alta,londres_ny,contra,1892,0.4656448202959831,0.4432605437379778,0.4881683215845127,0.53475935828877,0.9999999992327582,0.439647577092511,0.5046235138705416,-0.24010531178326447,0.03252193919455549,0.9999999996682855,0.2637589336619037,0.9999999999422571,0.9552001856645644,True,-0.13111162592539521,-0.19226849562991682,-0.06814189118873776,0.9999869452727083,False,False,-0.06911453799278688,False,False,False,False
USDCHF,H1,inside_bar,alta,ny,contra,984,0.4532520325203252,0.4223899871306606,0.484477659313505,0.53475935828877,0.9999998698791775,0.4691729323308271,0.4200626959247649,-0.05239520958083832,-0.29411764705882354,0.8338780709180501,0.9999784674090302,0.9996922100570855,0.9999840675768767,True,-0.1311806256306761,-0.2129162462159435,-0.04641775983854692,0.9987589024666267,False,False,-0.08150732576844477,False,False,False,False
USDCHF,H1,rompimento,alta,asia,a_favor,590,0.4830508474576271,0.4429689356099666,0.5233520416425852,0.53475935828877,0.9947067831194621,0.46827794561933533,0.5019305019305019,-0.16216216216216217,-0.09195402298850575,0.9855831807274367,0.8584907376289119,0.9933691337758359,0.8689061502924109,True,-0.13131313131313133,-0.24242424242424243,-0.010101010101010102,0.990451580428512,False,False,-0.05170851083114286,False,False,False,False
USDJPY,M15,tres_velas,baixa,asia,a_favor,372,0.4220430107526882,0.37290226447008346,0.4727773468692539,0.53475935828877,0.9999947484613957,0.4144144144144144,0.43333333333333335,-0.04484304932735426,-0.26,0.683469594428423,0.9923625009551231,0.9998738542350561,0.9949102800815096,True,-0.13136729222520108,-0.2680965147453083,0.005361930294906166,0.9683139340461048,False,False,-0.11271634753608178,False,False,False,False
USDCAD,M5,divergencia_rsi,baixa,asia,contra,1818,0.506050605060506,0.4830800045798385,0.5289956894348542,0.53475935828877,0.9933457575816809,0.5135396518375241,0.4961734693877551,-0.1383587786259542,-0.1223203026481715,0.9994970884859733,0.9940721448343427,0.9190302329680231,0.9860811791639286,True,-0.13145029875067898,-0.18848451928299836,-0.06785714285714307,0.9999821723436167,False,False,-0.02870875322826394,False,False,False,False
USDCHF,M5,pin_bar,alta,londres_ny,a_favor,2080,0.5086538461538461,0.4871733910273486,0.5301023954042994,0.53475935828877,0.9919571644703248,0.5025210084033613,0.5168539325842697,-0.1452854110324327,-0.11310190369540873,0.999892864924881,0.9931033961698635,0.9879821695313066,0.8652870088443532,True,-0.13151450923465485,-0.1918903585804862,-0.07236284591447947,0.9999948012506736,False,False,-0.026105512134923847,False,False,False,False
USDCHF,M15,pin_bar,baixa,londres,a_favor,792,0.48358585858585856,0.44894572102045316,0.5183844554715735,0.53475935828877,0.9982442823850771,0.5079051383399209,0.4405594405594406,-0.1100196463654224,-0.1695501730103806,0.9645211183011242,0.9835506539145199,0.895289882037464,0.9994210786771814,True,-0.13157894736842105,-0.22180451127819548,-0.03759398496240601,0.996765666681934,False,False,-0.05117349970291141,False,False,False,False
USDJPY,M5,tres_velas,alta,londres_ny,a_favor,820,0.45365853658536587,0.41987831934738323,0.48787092149709693,0.53475935828877,0.9999985934580303,0.45472837022132795,0.4520123839009288,-0.19465266564666744,-0.034055727554179564,0.9994411083726568,0.6684261524994048,0.999850813946752,0.9987897529721841,True,-0.1317002251079859,-0.2209199328121656,-0.04427671131821008,0.9972126561226042,False,False,-0.0811008217034041,False,False,False,False
AUDUSD,M15,pinca,baixa,asia,a_favor,922,0.4685466377440347,0.4365337027753693,0.5008205824022696,0.53475935828877,0.9999752145007882,0.4594594594594595,0.4822888283378747,-0.26475849731663686,0.07084468664850137,0.9999991851079083,0.17315740780330816,0.9998370182436004,0.9805459995670152,True,-0.13174946004319654,-0.2159827213822894,-0.04427645788336933,0.9983463590878959,False,False,-0.06621272054473526,False,False,False,False
EURUSD,M5,cruzamento_emas,alta,pos_ny,contra,979,0.4933605720122574,0.46213017545002166,0.5246428692935337,0.53475935828877,0.9956791895529997,0.525987525987526,0.46184738955823296,-0.07414829659318638,-0.1883508715286198,0.8834880347865272,0.9992346228338977,0.6672034880662874,0.9995203130292645,True,-0.13175992327362349,-0.2135472254899835,-0.04702619000620738,0.9989141575653478,False,False,-0.041398786276512556,False,False,False,False
GBPUSD,M5,harami,alta,asia,contra,4274,0.5212915301824989,0.5063027486608869,0.5362420725420414,0.53475935828877,0.9624497787321108,0.5324074074074074,0.5041617122473246,-0.14939024390243902,-0.1045828437132785,0.9999999915355505,0.9991467779583557,0.6026342926972074,0.9944237910719128,True,-0.1317614424410541,-0.17338765603328707,-0.09153952843273232,0.9999999998951646,False,False,-0.013467828106271118,False,False,False,False
USDCAD,M15,pinca,alta,pos_ny,contra,232,0.5387931034482759,0.4745376139386353,0.6017848447588624,0.53475935828877,0.4777417618008311,0.5225806451612903,0.5714285714285714,-0.07692307692307693,-0.24050632911392406,0.7549075472899491,0.9462546421292968,0.6502207274732826,0.29856816924711693,True,-0.13191489361702127,-0.31063829787234043,0.04680851063829787,0.9303328626336231,False,False,0.0040337451595059415,False,False,False,False
USDJPY,H1,inside_bar,baixa,londres,a_favor,1052,0.48574144486692017,0.45564641741400713,0.515940225874742,0.53475935828877,0.9993456456245771,0.4560669456066946,0.5492537313432836,-0.14930109916796394,-0.0955223880597015,0.9984137868850771,0.8971667692059436,0.9999895736779868,0.31702828938773403,True,-0.13219201253807988,-0.21197697192980008,-0.048885576853951763,0.999174371808794,False,False,-0.0490179134218498,False,False,False,False
USDJPY,H1,rompimento,baixa,ny,a_favor,330,0.36363636363636365,0.3135798932305004,0.41683106196383657,0.53475935828877,0.999999999851137,0.35344827586206895,0.3877551020408163,-0.21794871794871795,0.07142857142857142,0.9938999927430023,0.3128339449021719,0.999999990343893,0.9987391937970368,True,-0.13253012048192772,-0.27710843373493976,0.02108433734939759,0.961407236819227,False,False,-0.17112299465240632,False,False,False,False
GBPUSD,M5,tres_velas,alta,londres_ny,contra,505,0.4772277227722772,0.4340006764722981,0.52079860412621,0.53475935828877,0.9957689434942317,0.4523809523809524,0.5019762845849802,-0.22924901185770752,-0.03591870881432578,0.9970448896615268,0.6583721793515595,0.9963338292173362,0.866111700004532,True,-0.13258386033601666,-0.2529937244461099,-0.009902809180872163,0.9856882614925767,False,False,-0.05753163551649276,False,False,False,False
USDCAD,M5,harami,baixa,londres,a_favor,2318,0.5094909404659189,0.48914119708615933,0.5298092785515479,0.53475935828877,0.9930116793643075,0.5081618168914124,0.5115511551155115,-0.16008462623413258,-0.09021739130434783,0.9999958517350406,0.9761831345752839,0.9786567127758888,0.9244139205692913,True,-0.13259195893926431,-0.1864841745081266,-0.0748502994011976,0.9999987066759919,False,False,-0.025268417822851053,False,False,False,False
AUDUSD,M5,doji,alta,londres_ny,a_favor,3318,0.4849306811332128,0.4679527017924125,0.5019435135328363,0.53475935828877,0.9999999958800133,0.4892682926829268,0.47791798107255523,-0.11105466995182645,-0.1673229445461876,0.9998842955679751,0.9999955528883335,0.9999830795494193,0.9999774909969232,True,-0.13260457929647282,-0.17837870650628784,-0.0849761178801,0.9999999911138325,False,False,-0.049828677155557166,False,False,False,False
USDCAD,M5,pinca,alta,londres,a_favor,2317,0.48036253776435045,0.46006863078493737,0.5007214526332378,0.53475935828877,0.999999928949189,0.4771674387822634,0.48635235732009924,-0.13639344262295083,-0.12560975609756098,0.999953764617501,0.9957356398556282,0.9999967169742181,0.9973397028141994,True,-0.1326226012793177,-0.18763326226012794,-0.07633262260127932,0.9999987574421666,False,False,-0.05439682052441952,False,False,False,False
USDCHF,H1,rompimento,alta,londres_ny,contra,338,0.47041420118343197,0.4178348559389407,0.5236584899267209,0.53475935828877,0.9923027946780436,0.4803921568627451,0.4552238805970149,-0.029411764705882353,-0.28888888888888886,0.6172185470532858,0.9951127943195611,0.9479623998246806,0.9732116566701683,True,-0.13274336283185842,-0.2743362831858407,0.009070796460175784,0.9631814731606213,False,False,-0.064345157105338,False,False,False,False
EURUSD,M15,marubozu,alta,londres,a_favor,433,0.48036951501154734,0.4336905703083347,0.5273937094532668,0.53475935828877,0.9896744405076204,0.505,0.4592274678111588,-0.025,-0.2245762711864407,0.598958548064705,0.9953334371213398,0.8198658771072783,0.991202615859012,True,-0.13302752293577982,-0.2639334862385318,-0.0022935779816513763,0.979036016273162,False,False,-0.05438984327722263,False,False,False,False
USDCAD,M15,rompimento,alta,asia,a_favor,3296,0.4693567961165049,0.4523647934164139,0.4864201444296027,0.53475935828877,0.9999999999999752,0.46059933407325193,0.4799196787148594,-0.1527854384997242,-0.10956175298804781,0.9999992058233602,0.9990184029079217,0.9999999998735044,0.9999901969803173,True,-0.13317264236215728,-0.1783669780054233,-0.08797830671889123,0.9999999908500868,False,False,-0.06540256217226509,False,False,False,False
USDCAD,M15,rompimento,baixa,londres,a_favor,2723,0.46603011384502385,0.447354559575335,0.4848013787900701,0.53475935828877,0.9999999999996947,0.4689265536723164,0.46194690265486726,-0.1260137242669994,-0.1436077057793345,0.9998886015041819,0.9998211404981657,0.9999999370563971,0.9999995874287635,True,-0.13333333333333333,-0.18254098360655732,-0.08196721311475409,0.9999998503168738,False,False,-0.06872924444374612,False,False,False,False
AUDUSD,M15,pinca,baixa,pos_ny,a_favor,358,0.44972067039106145,0.3989948225705171,0.5015140905945734,0.53475935828877,0.999470350720662,0.4369747899159664,0.475,-0.14644351464435146,-0.10743801652892562,0.9517939509325062,0.8037337001960436,0.9989849002897899,0.9196670969059227,True,-0.13333333333333333,-0.275,0.0,0.9680016490666206,False,False,-0.08503868789770852,False,False,False,False
