par,timeframe,padrao,direcao,sessao,contexto,ocorrencias,taxa_acerto,ic_inf,ic_sup,breakeven,p_binaria,expectativa_r,r_ic_inf,r_ic_sup,p_tradicional,aprovado_binaria,aprovado_tradicional,margem_breakeven,borda_binaria,borda_tradicional
EURUSD,M5,harami,alta,londres_ny,contra,1712,0.509929906542056,0.4862542496781069,0.5335611008749497,0.53475935828877,0.9813460856693844,-0.04791649732187509,-0.11342645196316978,0.017043829240457692,0.9229093801189558,False,False,-0.024829451746713915,False,False
EURUSD,M5,pinca,baixa,londres,a_favor,1664,0.4729567307692308,0.4490579587764887,0.4969800776783445,0.53475935828877,0.999999802278831,-0.04830053667262969,-0.11449016100178891,0.023255813953488372,0.9215570212219761,False,False,-0.06180262751953919,False,False
EURUSD,M5,cruzamento_emas,baixa,asia,a_favor,1351,0.48926720947446334,0.46267972403863916,0.5159155574895459,0.53475935828877,0.9996311862353987,-0.04862119013062409,-0.1204644412191582,0.023222060957910014,0.9017760980541514,False,False,-0.04549214881430663,False,False
EURUSD,M5,engolfo,alta,londres,contra,3492,0.4888316151202749,0.4722734499191076,0.5054143254223081,0.53475935828877,0.9999999749016983,-0.04927782497875956,-0.09770603228547153,-0.002527612574341662,0.9819919286100808,False,False,-0.04592774316849507,False,False
EURUSD,M5,pin_bar,alta,asia,contra,2582,0.5189775367931836,0.4996916375372992,0.5382070509788537,0.53475935828877,0.9481109737650297,-0.04956157072054899,-0.10331681280975982,0.00533739992375143,0.9654349126545916,False,False,-0.01578182149558638,False,False
EURUSD,M5,doji,alta,londres_ny,a_favor,2366,0.5021132713440406,0.48197934512534757,0.522240346433672,0.53475935828877,0.9993148918596878,-0.0496949428691576,-0.10325362450027435,0.003952406131826435,0.9593674331084618,False,False,-0.03264608694472937,False,False
EURUSD,M5,pin_bar,alta,londres_ny,contra,1485,0.494949494949495,0.46956614889009807,0.520358903296532,0.53475935828877,0.9990257476702115,-0.05120958769359289,-0.12288613425021616,0.019669584844750218,0.9223674524162221,False,False,-0.039809863339275,False,False
EURUSD,M5,estrela,alta,asia,contra,1148,0.5226480836236934,0.4937271059394718,0.5514179959335238,0.53475935828877,0.8030203612110914,-0.051959114139693355,-0.13373083475298125,0.029812606473594547,0.8988763084092519,False,False,-0.012111274665076555,False,False
EURUSD,M5,cruzamento_emas,alta,londres_ny,a_favor,799,0.4881101376720901,0.4535905340714653,0.5227435231807481,0.53475935828877,0.9962718689653463,-0.05284589269364224,-0.14713216957605985,0.042938214052279405,0.8583857588929437,False,False,-0.046649220616679865,False,False
EURUSD,M5,pin_bar,baixa,londres_ny,a_favor,1404,0.47364672364672367,0.44763675714412765,0.4998005060957349,0.53475935828877,0.9999979927721983,-0.0531280471507475,-0.12579879778562383,0.01877931173282683,0.924256925901514,False,False,-0.061112634642046304,False,False
EURUSD,M5,cruzamento_emas,alta,londres,a_favor,997,0.4754262788365095,0.4445811674090934,0.5064600294076956,0.53475935828877,0.9999222692952138,-0.05450941526263627,-0.14073339940535184,0.028741328047571853,0.8926832277494293,False,False,-0.05933307945226046,False,False
EURUSD,M5,harami,alta,asia,contra,2896,0.5124309392265194,0.4942217833181507,0.5306071602715038,0.53475935828877,0.992364226012946,-0.05606523955147808,-0.10397553516819572,-0.00815494393476045,0.9854374838356065,False,False,-0.022328419062250582,False,False
EURUSD,M5,cruzamento_emas,baixa,londres,contra,1941,0.4641937145801133,0.4420997458214893,0.4864291327821752,0.53475935828877,0.9999999997891675,-0.05609382967873534,-0.11575726670066293,0.002039775624681285,0.9625980291295491,False,False,-0.07056564370865664,False,False
EURUSD,M5,pinca,baixa,londres_ny,contra,1258,0.5023847376788553,0.4747900775926563,0.5299648779194311,0.53475935828877,0.9900483602746273,-0.056109314269372386,-0.12836991824939414,0.017188836051906686,0.9242970657404408,False,False,-0.032374620609914695,False,False
EURUSD,M5,rompimento,baixa,londres,a_favor,5572,0.4576453697056712,0.44459778909771364,0.47075131049812935,0.53475935828877,1.0,-0.05659369994660972,-0.09343299519487454,-0.019220501868659905,0.9988325132274699,False,False,-0.07711398858309876,False,False
EURUSD,M5,rsi_extremo,baixa,pos_ny,contra,514,0.5155642023346303,0.4724049307280798,0.5584925567701935,0.53475935828877,0.820385610931343,-0.05714285714285714,-0.17142857142857143,0.06285714285714286,0.8259775565374057,False,False,-0.019195155954139675,False,False
EURUSD,M5,doji,alta,pos_ny,a_favor,1607,0.5189794648413192,0.4945347929688209,0.5433336140466394,0.53475935828877,0.9019738546300425,-0.057194461167971104,-0.127633955448525,0.009677904876580127,0.9527661593217812,False,False,-0.015779893447450788,False,False
EURUSD,M5,tres_velas,alta,asia,contra,599,0.49248747913188645,0.4526266284315641,0.5324440732126026,0.53475935828877,0.9826941993180089,-0.057283142389525366,-0.16530278232405893,0.05564648117839607,0.8449618514117526,False,False,-0.04227187915688352,False,False
EURUSD,M5,rsi_extremo,alta,asia,contra,2437,0.5034878949528109,0.4836471519296454,0.5233176592991077,0.53475935828877,0.9990712753508282,-0.05766129032258065,-0.10970766129032253,-0.0020161290322580645,0.9803313476779855,False,False,-0.03127146333595909,False,False
EURUSD,M5,rsi_extremo,alta,londres,contra,1870,0.5074866310160427,0.4848351059469411,0.5301074602281193,0.53475935828877,0.9914747737923356,-0.057733050847457626,-0.11811440677966102,0.0026483050847457626,0.9640737445125912,False,False,-0.027272727272727226,False,False
EURUSD,M5,cruzamento_emas,baixa,londres_ny,contra,1434,0.5,0.4741558296862469,0.5258441703137531,0.53475935828877,0.9961231770031026,-0.05778270972770086,-0.1294513944951273,0.01359556297405269,0.9428067466404028,False,False,-0.03475935828876997,False,False
EURUSD,M5,doji,alta,londres,a_favor,2957,0.49509638146770374,0.47709374099327256,0.5131117460605493,0.53475935828877,0.9999927805804748,-0.05803421670580342,-0.10734652801073465,-0.009728279100972828,0.988522203532264,False,False,-0.03966297682106623,False,False
EURUSD,M5,doji,alta,asia,contra,4073,0.5045421065553646,0.4891903041335686,0.519885349254901,0.53475935828877,0.999947340898539,-0.05970149253731343,-0.10232908040442944,-0.01636976408281175,0.9971377263894723,False,False,-0.030217251733405392,False,False
EURUSD,M5,rsi_extremo,baixa,asia,contra,2462,0.5121852152721365,0.4924371576822108,0.5318953069153695,0.53475935828877,0.9882195035475726,-0.05980861244019139,-0.11602870813397129,-0.0035885167464114833,0.9842492351873376,False,False,-0.02257414301663352,False,False
EURUSD,M5,pinca,alta,asia,contra,1806,0.5,0.4769644901476328,0.5230355098523671,0.53475935828877,0.9985675265306321,-0.06026058631921824,-0.1237785016286645,0.0016286644951140066,0.9683508402159139,False,False,-0.03475935828876997,False,False
EURUSD,M5,estrela,baixa,londres,contra,842,0.47862232779097386,0.4450544561080614,0.5123843764005831,0.53475935828877,0.9995090415169281,-0.061843640606767794,-0.15985997666277713,0.03617269544924154,0.9031901709262501,False,False,-0.056137030497796114,False,False
EURUSD,M5,doji,alta,londres,contra,3025,0.49619834710743804,0.4783971310842054,0.5140092063511797,0.53475935828877,0.9999900043383386,-0.0618860510805501,-0.11100196463654224,-0.015717092337917484,0.9929993362729737,False,False,-0.03856101118133193,False,False
EURUSD,M5,marubozu,alta,londres_ny,contra,1243,0.48028962188254226,0.452618692192313,0.5080820050347861,0.53475935828877,0.9999462385333338,-0.061964092766954436,-0.14041215032711934,0.013812119969580898,0.9426415809667359,False,False,-0.05446973640622771,False,False
EURUSD,M5,engolfo,alta,asia,contra,4585,0.5038167938931297,0.48934741671646403,0.5182797807611742,0.53475935828877,0.9999872830752319,-0.06197726785331332,-0.103152476946172,-0.024662234612910144,0.9988214364398902,False,False,-0.03094256439564025,False,False
EURUSD,M5,pin_bar,baixa,asia,contra,2609,0.487926408585665,0.46877799987442004,0.5071103190332129,0.53475935828877,0.999999241078226,-0.06483226535996985,-0.1157180550320392,-0.009423294383716547,0.9918274985967848,False,False,-0.046832949703104976,False,False
EURUSD,M5,pinca,alta,londres,contra,1609,0.4996892479801119,0.47528817076147906,0.5240918054943824,0.53475935828877,0.9977601666485575,-0.06539173349784085,-0.13201727328809376,0.0030845157310302285,0.9708229253846615,False,False,-0.03507011030865809,False,False
EURUSD,M5,harami,alta,londres,a_favor,1726,0.4907300115874855,0.4671924867954947,0.5143087081048658,0.53475935828877,0.9998863731563616,-0.0658271322266743,-0.13108185460789926,-0.0022467086433889004,0.9760701641833592,False,False,-0.044029346701284444,False,False
EURUSD,M5,estrela,baixa,londres_ny,a_favor,625,0.4768,0.437904191186221,0.515979256552124,0.53475935828877,0.9983641745659262,-0.06612698825242563,-0.16973195547669348,0.047814405496606344,0.8845626616863099,False,False,-0.05795935828876997,False,False
EURUSD,M5,estrela,baixa,londres_ny,contra,665,0.45263157894736844,0.4151803016085,0.49062697279239914,0.53475935828877,0.9999905965740343,-0.066691668619748,-0.17352433970529244,0.03765232633926593,0.8933659543855981,False,False,-0.08212777934140153,False,False
EURUSD,M5,marubozu,alta,londres,contra,1666,0.4969987995198079,0.47302440663951534,0.5209870008823325,0.53475935828877,0.9990676294110036,-0.066746126340882,-0.13294100119189503,0.0029797377830750892,0.9753899853176551,False,False,-0.03776055876896206,False,False
EURUSD,M5,doji,alta,asia,a_favor,4504,0.49955595026642985,0.48496033698121926,0.5141523203656418,0.53475935828877,0.9999989624595149,-0.0668112798264642,-0.10845986984815618,-0.025813449023861172,0.9994506458970124,False,False,-0.03520340802234012,False,False
EURUSD,M5,engolfo,baixa,asia,a_favor,4595,0.4807399347116431,0.4663158728752857,0.4951961728029776,0.53475935828877,0.9999999999998972,-0.06695187165775401,-0.10545454545454545,-0.02650802139037442,0.9995060167413876,False,False,-0.05401942357712686,False,False
EURUSD,M5,rompimento,alta,asia,contra,2860,0.486013986013986,0.46772757211755156,0.50433792063045,0.53475935828877,0.9999999186839408,-0.06910708176530961,-0.11837153609305508,-0.01881628463906945,0.9964249418715018,False,False,-0.04874537227478398,False,False
EURUSD,M5,estrela,baixa,pos_ny,contra,298,0.46308724832214765,0.4073025545149873,0.519811500373447,0.53475935828877,0.9943796343719498,-0.06930693069306931,-0.22772277227722773,0.0891089108910891,0.8069280332464266,False,False,-0.07167210996662232,False,False
EURUSD,M5,cruzamento_emas,alta,asia,a_favor,1552,0.48582474226804123,0.461024908193155,0.5106945753374155,0.53475935828877,0.9999488416756199,-0.07034220532319392,-0.14258555133079848,-0.0019011406844106464,0.9778835772040264,False,False,-0.04893461602072874,False,False
EURUSD,M5,inside_bar,alta,londres,contra,6982,0.5005729017473504,0.48884770559982915,0.512297467826616,0.53475935828877,0.9999999950463471,-0.07103360272224585,-0.10293492131008082,-0.038706933219906425,0.9999913673604603,False,False,-0.03418645654141961,False,False
EURUSD,M5,rompimento,baixa,londres_ny,a_favor,4390,0.45261958997722096,0.43794334866081613,0.4673786790229834,0.53475935828877,1.0,-0.07111934266402142,-0.11282778179297213,-0.02995814449185534,0.9996806684572206,False,False,-0.08213976831154901,False,False
EURUSD,M5,harami,alta,ny,contra,1409,0.5188076650106459,0.4927031068912112,0.544809948568132,0.53475935828877,0.8900662487769099,-0.07143974413061324,-0.14434412145291844,0.001892942624654574,0.974232808623922,False,False,-0.01595169327812407,False,False
EURUSD,M5,marubozu,alta,londres,a_favor,1678,0.4541120381406436,0.43042144804442994,0.4780122517003814,0.53475935828877,0.9999999999840444,-0.07147076196101594,-0.13880685174246898,-0.005906674542232723,0.9829152049438192,False,False,-0.08064732014812637,False,False
EURUSD,M5,inside_bar,alta,asia,a_favor,9985,0.47881822734101154,0.469029880430112,0.4886228662128464,0.53475935828877,1.0,-0.07197006990253027,-0.09825735945653244,-0.04508467067047361,0.9999999137758065,False,False,-0.05594113094775843,False,False
EURUSD,M5,engolfo,baixa,ny,a_favor,2312,0.4666955017301038,0.4464318687499941,0.4870696240169494,0.53475935828877,0.9999999999751469,-0.07205471130154689,-0.1289874352209637,-0.017380504369148845,0.9941695199324538,False,False,-0.06806385655866615,False,False
EURUSD,M5,cruzamento_emas,alta,londres,contra,1886,0.4724284199363733,0.4499760213134355,0.4949929074215186,0.53475935828877,0.9999999736018551,-0.07244094488188976,-0.13700787401574804,-0.009448818897637795,0.9886365430556513,False,False,-0.06233093835239667,False,False
EURUSD,M5,tres_velas,alta,pos_ny,a_favor,229,0.4585152838427948,0.3951948717663091,0.5232045400212993,0.53475935828877,0.9912562019518985,-0.07296137339055794,-0.24034334763948498,0.0944206008583691,0.7882162141814633,False,False,-0.0762440744459752,False,False
EURUSD,M5,doji,alta,pos_ny,contra,1414,0.5297029702970297,0.5036425229815089,0.5556024648677447,0.53475935828877,0.6584908683446766,-0.07692307692307693,-0.1484002722940776,-0.005445881552076242,0.9832725393467011,False,False,-0.005056387991740241,False,False
EURUSD,M5,pinca,alta,asia,a_favor,2097,0.4907010014306152,0.46934101900124325,0.512094990919328,0.53475935828877,0.9999756157213084,-0.07757404795486601,-0.1368476727785613,-0.021156558533145273,0.9950805871172492,False,False,-0.04405835685815479,False,False
EURUSD,M5,cruzamento_emas,baixa,ny,contra,1567,0.4913848117421825,0.46668365252960453,0.5161281074679511,0.53475935828877,0.9997331260534383,-0.07780833784172715,-0.14338400524501171,-0.010735073527940458,0.9877832935683882,False,False,-0.043374546546587456,False,False
EURUSD,M5,harami,baixa,asia,a_favor,2410,0.48132780082987553,0.46142504439573234,0.5012899882460674,0.53475935828877,0.9999999323266635,-0.07795918367346939,-0.13309183673469382,-0.02163265306122449,0.9973212110911563,False,False,-0.05343155745889444,False,False
EURUSD,M5,tres_velas,alta,londres_ny,a_favor,510,0.4823529411764706,0.4392797827402781,0.5256899570675774,0.53475935828877,0.9921124532137264,-0.07842508278677932,-0.19732945726433884,0.04296875,0.899813297976143,False,False,-0.052406417112299375,False,False
EURUSD,M5,marubozu,baixa,londres_ny,contra,1219,0.47908121410992616,0.45114720222313054,0.5071466553884814,0.53475935828877,0.9999557899077297,-0.0789416441062652,-0.15593109082338563,-0.006031215508292458,0.9770374186238995,False,False,-0.055678144178843814,False,False
EURUSD,M5,rompimento,alta,londres,a_favor,5333,0.45734108381773864,0.44400612179748816,0.4707374576191387,0.53475935828877,1.0,-0.0811664190193165,-0.11684156760772657,-0.04493406389301642,0.999991556740108,False,False,-0.07741827447103133,False,False
EURUSD,M5,engolfo,baixa,pos_ny,contra,1178,0.47368421052631576,0.44530298379023125,0.502236511006417,0.53475935828877,0.9999880771120275,-0.08208955223880597,-0.16169154228855723,-0.0024875621890547263,0.9802535312745548,False,False,-0.06107514776245421,False,False
EURUSD,M5,divergencia_rsi,baixa,londres_ny,contra,815,0.5042944785276073,0.4700289320136666,0.5385197313748256,0.53475935828877,0.9622491473599519,-0.08230360664371074,-0.17693849715386123,0.007768155497243141,0.9558601625185948,False,False,-0.030464879761162633,False,False
EURUSD,M5,rompimento,alta,londres_ny,a_favor,4234,0.4520547945205479,0.4371137754181476,0.46708273501172065,0.53475935828877,1.0,-0.08469221275181957,-0.12536145656844003,-0.04361357090667656,0.9999683271114427,False,False,-0.08270456376822205,False,False
EURUSD,M5,rsi_extremo,alta,londres_ny,contra,1552,0.523840206185567,0.4989647355636425,0.5485979512258529,0.53475935828877,0.8127232327276789,-0.08472294014023757,-0.15052293807634745,-0.0161207916060932,0.9924983342560099,False,False,-0.010919152103202934,False,False
EURUSD,M5,piercing_nuvem,baixa,londres_ny,contra,277,0.5270758122743683,0.4683127633513374,0.5850981541926316,0.53475935828877,0.6246744906338357,-0.08602150537634409,-0.24731182795698925,0.07526881720430108,0.8500831996087341,False,False,-0.007683546014401688,False,False
EURUSD,M5,harami,baixa,pos_ny,contra,839,0.5041716328963052,0.4703982421524378,0.5379069971387032,0.53475935828877,0.9648109189195958,-0.08604651162790698,-0.17674418604651163,0.0011627906976744186,0.9659346492274451,False,False,-0.030587725392464793,False,False
EURUSD,M5,estrela,baixa,asia,a_favor,977,0.4872057318321392,0.4559751006378069,0.5185365803528617,0.53475935828877,0.9986857174804273,-0.08761329305135952,-0.1661631419939577,-0.0030211480362537764,0.9770841706830741,False,False,-0.04755362645663075,False,False
EURUSD,M5,pin_bar,baixa,londres_ny,contra,1477,0.5016926201760324,0.47622219438140373,0.527154264300393,0.53475935828877,0.994934088017585,-0.08770288264711464,-0.15625198455799208,-0.016971574921544216,0.992909359900619,False,False,-0.033066738112737526,False,False
EURUSD,M5,engolfo,baixa,asia,contra,4933,0.4907764038110683,0.4768385443918238,0.5047286173736387,0.53475935828877,0.9999999997160961,-0.08786610878661087,-0.12553795576808127,-0.049611476389719064,0.999996689492313,False,False,-0.043982954477701675,False,False
EURUSD,M5,cruzamento_emas,baixa,pos_ny,contra,762,0.48031496062992124,0.44502916436264595,0.5157982371125935,0.53475935828877,0.9988373944162211,-0.08812260536398467,-0.18773946360153257,0.007662835249042145,0.9627443624701313,False,False,-0.05444439765884873,False,False
EURUSD,M5,marubozu,baixa,pos_ny,contra,957,0.4994775339602926,0.46786470969961863,0.531094535875372,0.53475935828877,0.9867372005942404,-0.0898876404494382,-0.1788304392236975,-0.007150153217568948,0.9791039326932546,False,False,-0.035281824328477374,False,False
EURUSD,M5,inside_bar,alta,pos_ny,a_favor,3295,0.5098634294385432,0.49279296781567317,0.5269109193857556,0.53475935828877,0.9980124589187621,-0.09314743399584693,-0.13766686443191928,-0.04509047760308514,0.9999557321149406,False,False,-0.024895928850226734,False,False
EURUSD,M5,marubozu,baixa,londres_ny,a_favor,1336,0.4513473053892216,0.4248408283214373,0.4781327666929879,0.53475935828877,0.9999999995623106,-0.09355091452812285,-0.16315837792069457,-0.02170939064461377,0.9936816794394205,False,False,-0.0834120528995484,False,False
EURUSD,M5,estrela,alta,ny,contra,528,0.4810606060606061,0.43873373991364345,0.5236610684107245,0.53475935828877,0.9940340646606624,-0.0948662519304538,-0.21128251793968097,0.026829567632494215,0.9445296313207417,False,False,-0.05369875222816389,False,False
EURUSD,M5,pin_bar,baixa,asia,a_favor,2252,0.48756660746003555,0.4669610816843355,0.5082144787341367,0.53475935828877,0.9999966790196526,-0.0968586387434555,-0.1518324607329843,-0.039234293193717455,0.9996164131374519,False,False,-0.04719275082873442,False,False
EURUSD,M5,harami,alta,ny,a_favor,1249,0.4811849479583667,0.4535755616999114,0.5089097155320208,0.53475935828877,0.9999329633621269,-0.09765650562340725,-0.17555548746721386,-0.022000642217356172,0.9942618720255787,False,False,-0.05357441033040328,False,False
EURUSD,M5,rompimento,baixa,londres,contra,1889,0.45897300158814186,0.4366072646649969,0.48150526437028185,0.53475935828877,0.9999999999816013,-0.09795704557359874,-0.1608171817705605,-0.03509690937663698,0.9990519372080057,False,False,-0.07578635670062811,False,False
EURUSD,M5,rompimento,baixa,asia,a_favor,7738,0.4666580511760145,0.4555616624486358,0.47778752808379316,0.53475935828877,1.0,-0.09889270714012982,-0.12867506681939672,-0.06643757159221077,0.9999999999024408,False,False,-0.06810130711275547,False,False
EURUSD,M5,inside_bar,baixa,pos_ny,contra,3295,0.49013657056145676,0.47308908061424443,0.5072070321843268,0.53475935828877,0.9999998667948486,-0.1011569267279739,-0.14834618807475522,-0.054857609018095645,0.9999900929982612,False,False,-0.04462278772731321,False,False
EURUSD,M5,tres_velas,baixa,londres,contra,453,0.48344370860927155,0.4377582794629078,0.5294075726935024,0.53475935828877,0.9872606695920677,-0.1019522776572668,-0.23210412147505424,0.021691973969631236,0.9439113090462721,False,False,-0.05131564967949842,False,False
EURUSD,M5,piercing_nuvem,alta,asia,contra,310,0.4870967741935484,0.4319553586485482,0.5425540639431604,0.53475935828877,0.9588645208526401,-0.102803738317757,-0.2523364485981308,0.04696261682242863,0.9092195356422688,False,False,-0.04766258409522156,False,False
EURUSD,M5,marubozu,alta,asia,contra,2560,0.48984375,0.47050887535097247,0.5092090593048162,0.53475935828877,0.9999975591624483,-0.10723860589812333,-0.15894293374186136,-0.055505553427805596,0.9999666683270354,False,False,-0.04491560828876995,False,False
EURUSD,M5,rompimento,alta,londres,contra,1777,0.4637028700056275,0.44061999251011114,0.4869423408121229,0.53475935828877,0.9999999991254972,-0.10734149054505006,-0.16740823136818686,-0.042269187986651836,0.9995370628442768,False,False,-0.07105648828314248,False,False
EURUSD,M5,pinca,baixa,pos_ny,contra,616,0.5081168831168831,0.4687096767861179,0.5474234809071832,0.53475935828877,0.9139435693126173,-0.10759493670886076,-0.2120253164556962,-0.0031645569620253164,0.9754055271571209,False,False,-0.026642475171886892,False,False
EURUSD,M5,divergencia_rsi,alta,londres_ny,contra,842,0.49287410926365793,0.4592142463605902,0.5265986978089578,0.53475935828877,0.9932140610668251,-0.10788740281386819,-0.19850645249461846,-0.014496172824161704,0.9891677107421732,False,False,-0.04188524902511204,False,False
EURUSD,M5,cruzamento_emas,baixa,ny,a_favor,887,0.4588500563697858,0.4263048516825566,0.4917501520701446,0.53475935828877,0.9999974328467403,-0.10802923707388544,-0.1977661960594924,-0.019386660169416477,0.9907742573333213,False,False,-0.07590930191898415,False,False
EURUSD,M5,divergencia_rsi,alta,ny,contra,740,0.5054054054054054,0.46944786735655336,0.5413071126262555,0.53475935828877,0.949145939767059,-0.10873435331632571,-0.20779957577319608,-0.004596659827875196,0.9852777344630794,False,False,-0.02935395288336462,False,False
EURUSD,M5,marubozu,alta,asia,a_favor,2870,0.478397212543554,0.46016269433280244,0.49668948357025955,0.53475935828877,0.9999999993322424,-0.10989010989010989,-0.1614010989010989,-0.06043956043956044,0.9999921670744036,False,False,-0.056362145745215975,False,False
EURUSD,M5,rompimento,alta,pos_ny,a_favor,2418,0.46732837055417703,0.44750929192922645,0.4872510948729148,0.53475935828877,0.9999999999860784,-0.11124546553808948,-0.1656590084643289,-0.056831922611850064,0.9999729639435627,False,False,-0.06743098773459294,False,False
EURUSD,M5,marubozu,baixa,asia,a_favor,2722,0.4662013225569434,0.4475216744774266,0.4849762338640197,0.53475935828877,0.9999999999996486,-0.1122338505954529,-0.16528329123060267,-0.06134969325153374,0.9999916894451191,False,False,-0.06855803573182656,False,False
EURUSD,M5,engolfo,alta,pos_ny,a_favor,1301,0.46963873943120676,0.44264869818028363,0.49680754804337657,0.53475935828877,0.999998875332291,-0.11300120505478903,-0.18064591962894233,-0.03845489593476968,0.9986759670019204,False,False,-0.0651206188575632,False,False
EURUSD,M5,pinca,alta,pos_ny,a_favor,573,0.4816753926701571,0.4410218637113096,0.5225729860019327,0.53475935828877,0.9951458600876881,-0.11317567567567567,-0.2195945945945946,-0.006756756756756757,0.9775486359347647,False,False,-0.053083965618612894,False,False
EURUSD,M5,engolfo,alta,londres_ny,contra,2670,0.4835205992509363,0.46460276494285363,0.5024857848626337,0.53475935828877,0.9999999480398781,-0.11476109759684217,-0.16352910552698458,-0.062148264053201424,0.9999932504406532,False,False,-0.05123875903783365,False,False
EURUSD,M5,marubozu,baixa,asia,contra,2929,0.4660293615568453,0.44801998099566165,0.4841277321371108,0.53475935828877,0.999999999999958,-0.11575777852124457,-0.16395951823352287,-0.06253763800602222,0.9999980583766961,False,False,-0.06872999673192465,False,False
EURUSD,M5,rompimento,baixa,londres_ny,contra,1442,0.47295423023578365,0.4472911475878631,0.4987610287941719,0.53475935828877,0.9999988466175147,-0.11780333440339247,-0.18953325849249325,-0.05095182862765866,0.9994984553352243,False,False,-0.061805128052986325,False,False
EURUSD,M5,pin_bar,alta,londres,a_favor,1771,0.4810841332580463,0.4578801590508767,0.5043699902979455,0.53475935828877,0.9999972635323202,-0.12060301507537688,-0.18257956448911222,-0.05695142378559464,0.9999037661111867,False,False,-0.053675225030723694,False,False
EURUSD,M5,rompimento,alta,asia,a_favor,8060,0.46687344913151363,0.4560001220894412,0.4777783378757061,0.53475935828877,1.0,-0.12223714739284405,-0.15117841006227867,-0.09292038099890101,0.9999999999999997,False,False,-0.06788590915725634,False,False
EURUSD,M5,pin_bar,alta,ny,contra,1593,0.5109855618330195,0.4864412721466834,0.5354769964495293,0.53475935828877,0.9729574180961302,-0.12260323521659279,-0.18584150905140948,-0.051147034137508034,0.9998529125545541,False,False,-0.023773796455750507,False,False
EURUSD,M5,pinca,alta,ny,contra,1402,0.5078459343794579,0.4816910546713109,0.5339579360893221,0.53475935828877,0.97959855034601,-0.12300771656591486,-0.19507360276667784,-0.05012651935664039,0.9996626370036896,False,False,-0.026913423909312062,False,False
EURUSD,M5,engolfo,alta,asia,a_favor,4856,0.4728171334431631,0.4588019273172393,0.4868753129308277,0.53475935828877,1.0,-0.12380759082606048,-0.16277653744672213,-0.08482342196062521,0.9999999998968556,False,False,-0.06194222484560685,False,False
EURUSD,M5,pin_bar,alta,asia,a_favor,2659,0.4798796540052651,0.4609331447422288,0.49888421515144366,0.53475935828877,0.999999993438104,-0.12527716186252771,-0.17516629711751663,-0.07427937915742794,0.9999990708343421,False,False,-0.05487970428350486,False,False
EURUSD,M5,cruzamento_emas,alta,pos_ny,contra,979,0.4933605720122574,0.46213017545002166,0.5246428692935337,0.53475935828877,0.9956791895529997,-0.13175992327362349,-0.2135472254899835,-0.04702619000620738,0.9989141575653478,False,False,-0.041398786276512556,False,False
EURUSD,M5,pin_bar,baixa,pos_ny,contra,754,0.48408488063660476,0.4485852282603721,0.5197458788324659,0.53475935828877,0.9976173577731567,-0.133419689119171,-0.2266839378238342,-0.04015544041450777,0.9967082228390175,False,False,-0.050674477652165206,False,False
EURUSD,M5,piercing_nuvem,alta,londres,contra,323,0.47987616099071206,0.42594981699870343,0.5342755471674385,0.53475935828877,0.978867743330606,-0.13496932515337423,-0.29141104294478526,0.02147239263803681,0.9628448649172263,False,False,-0.054883197298057906,False,False
EURUSD,M5,engolfo,alta,pos_ny,contra,1123,0.4790739091718611,0.4499772039650226,0.5083132905565507,0.53475935828877,0.9999169546933289,-0.13577023498694518,-0.20894255874673617,-0.0573759791122719,0.9996333695548164,False,False,-0.05568544911690887,False,False
EURUSD,M5,piercing_nuvem,baixa,londres,a_favor,245,0.43673469387755104,0.37607929542671686,0.49934339279045264,0.53475935828877,0.9991450250072195,-0.13765182186234817,-0.3076923076923077,0.032388663967611336,0.9434580285082578,False,False,-0.09802466441121893,False,False
EURUSD,M5,estrela,alta,asia,a_favor,1093,0.4592863677950595,0.4299367924330226,0.4889211251955731,0.53475935828877,0.9999997483447698,-0.1393884892086331,-0.21762589928057555,-0.05575539568345324,0.9996802278440953,False,False,-0.07547299049371048,False,False
EURUSD,M5,inside_bar,alta,ny,contra,6045,0.4899917287014061,0.47740027539537444,0.5025958939828868,0.53475935828877,0.9999999999985392,-0.14173785307104844,-0.1776606822688069,-0.10787134466337746,0.9999999999999999,False,False,-0.044767629587363855,False,False
EURUSD,M5,doji,baixa,pos_ny,contra,1607,0.48102053515868076,0.4566663859533606,0.505465207031179,0.53475935828877,0.9999927991368343,-0.14208308248043347,-0.20710415412402167,-0.07706201083684527,0.999989685614624,False,False,-0.05373882313008921,False,False
EURUSD,M5,marubozu,baixa,ny,a_favor,1737,0.47092688543465744,0.44754310008615333,0.4944389801956312,0.53475935828877,0.999999955875925,-0.1433470808771854,-0.2051323545883068,-0.07750045802522454,0.999995330834354,False,False,-0.06383247285411253,False,False
EURUSD,M5,estrela,baixa,pos_ny,a_favor,242,0.4628099173553719,0.4010599499146483,0.5257221311617237,0.53475935828877,0.9894277625881133,-0.14634146341463414,-0.3170731707317073,0.024390243902439025,0.9540631092196722,False,False,-0.07194944093339806,False,False
EURUSD,M5,harami,alta,pos_ny,a_favor,667,0.4992503748125937,0.46141845432267803,0.5370908805032316,0.53475935828877,0.9696533988112707,-0.1511111111111111,-0.25333333333333335,-0.04888888888888889,0.9980924766183495,False,False,-0.03550898347617626,False,False
